'id_car_serie','id_car_model','id_car_generation','name','date_create','date_update','id_car_type'
'48546','1232','8336','Хэтчбек','1463243896','1653264647','1'
'48547','1232','9513','Хэтчбек','1463243896','1653264647','1'
'48548','1255','1326','Кабриолет','1463244017','1653264672','1'
'48549','1255','6910','Кабриолет','1463244017','1653264672','1'
'48550','1256','6549','Универсал','1463244021','1568054788','1'
'48551','1256','9516','Универсал','1463244021','1568054789','1'
'48552','1256','9516','Универсал','1463244021','1568054789','1'
'48553','1258','6673','Кроссовер','1463244064','1653252744','1'
'48554','1263','9518','Купе','1463244076','1568054821','1'
'48555','1271','6203','Хэтчбек','1463244140','1568054822','1'
'48556','1271','6203','Хэтчбек','1463244140','1568054822','1'
'48557','1271','6203','Хэтчбек','1463244140','1568054822','1'
'48558','1271','1340','Хэтчбек','1463244140','1568054822','1'
'48559','1271','1340','Кабриолет','1463244140','1568054822','1'
'48560','1271','1340','Хэтчбек','1463244140','1568054822','1'
'48561','1271','1340','Хэтчбек','1463244141','1568054822','1'
'48562','1271','1340','Хэтчбек','1463244141','1568054822','1'
'48563','1271','1340','Хэтчбек','1463244141','1568054822','1'
'48564','1271','8364','Хэтчбек','1463244141','1653264839','1'
'48565','1271','8364','Хэтчбек','1463244141','1653264839','1'
'48566','1271','9524','Хэтчбек','1463244141','1653264839','1'
'48567','1275','126998','Универсал','1463244147','1653252763','1'
'48568','1278','1348','Кабриолет','1463244159','1568054825','1'
'48569','1278','1350','Кабриолет','1463244159','1568054825','1'
'48570','1278','6204','Кабриолет','1463244159','1568054825','1'
'48571','1278','1349','Кабриолет','1463244159','1568054825','1'
'48572','1278','9528','Купе','1463244159','1568054825','1'
'48573','1278','9529','Купе','1463244159','1568054826','1'
'48574','1284','9530','Седан','1463245163','1600763266','1'
'48575','1284','1353','Седан','1463245163','1568054826','1'
'48577','1284','9531','Седан','1463245163','1568054826','1'
'48578','1284','1359','Универсал','1463245163','1568054827','1'
'48579','1284','9532','Седан','1463245163','1653265044','1'
'48580','1284','9532','Универсал','1463245163','1653265044','1'
'48581','1284','9532','Купе','1463245163','1653265044','1'
'48582','1284','9533','Универсал','1463245163','1653265046','1'
'48583','1284','9533','Седан','1463245163','1568054827','1'
'48584','1284','9533','Универсал','1463245163','1568054827','1'
'48585','1284','9533','Купе','1463245163','1568054827','1'
'48586','1292','1365','Седан','1463246179','1568054828','1'
'48587','1292','1367','Седан','1463246179','1568054828','1'
'48588','1293','1373','Седан','1463246206','1568054829','1'
'48589','1293','6075','Хэтчбек','1463246206','1568054829','1'
'48590','1293','6075','Седан','1463246206','1568054829','1'
'48591','1293','6075','Седан','1463246206','1568054829','1'
'48592','1293','6075','Хэтчбек','1463246206','1568054829','1'
'48593','1293','1375','Седан','1463246206','1568054830','1'
'48594','1293','1375','Седан','1463246206','1568054831','1'
'48595','1293','1375','Седан','1463246206','1568054830','1'
'48596','1293','1376','Универсал','1463246206','1568054832','1'
'48597','1293','1376','Универсал','1463246206','1568054831','1'
'48598','1293','9540','Лифтбек','1463246206','1568054832','1'
'48599','1293','9541','Лифтбек','1463246206','1568054832','1'
'48600','1293','1380','Седан','1463246206','1568054832','1'
'48601','1293','9542','Универсал','1463246206','1568054832','1'
'48602','1293','9542','Седан','1463246206','1568054832','1'
'48603','1296','9544','Хэтчбек','1463246217','1568054833','1'
'48604','1296','1384','Купе','1463246217','1568054833','1'
'48605','1296','9548','Седан','1463246217','1568054833','1'
'48606','1296','9549','Седан','1463246217','1568054833','1'
'48607','1296','9550','Седан','1463246217','1568054833','1'
'48608','1298','9551','Внедорожник','1463246233','1568054834','1'
'48609','1298','9551','Внедорожник','1463246233','1568054834','1'
'48610','1298','9552','Внедорожник','1463246233','1568054834','1'
'48611','1298','9552','Внедорожник','1463246233','1568054834','1'
'48613','1301','1398','Внедорожник','1463247206','1653252802','1'
'48614','1301','1398','Внедорожник','1463247206','1568054836','1'
'48615','1301','1398','Внедорожник','1463247206','1568054836','1'
'48617','1301','1399','Внедорожник','1463247206','1653265411','1'
'48618','1301','6208','Внедорожник','1463247206','1653252803','1'
'48619','1301','1399','Внедорожник','1463247206','1568054836','1'
'48620','1301','1399','Внедорожник','1463247206','1568054836','1'
'48621','1304','9556','Внедорожник','1463247211','1568054837','1'
'48622','1304','1401','Внедорожник','1463247211','1568054837','1'
'48623','1304','1402','Внедорожник','1463247211','1568054837','1'
'48624','1310','1408','Минивэн','1463248205','1568054838','1'
'48625','1314','9557','Минивэн','1463248212','1568054838','1'
'48626','1318','1418','Хэтчбек','1463249224','1568054839','1'
'48627','1338','9559','Кабриолет','1463249234','1568054839','1'
'48628','1347','9560','Купе','1463250249','1568054840','1'
'48629','1347','9561','Купе','1463250249','1568054840','1'
'48630','1348','9562','Купе','1463250252','1568054840','1'
'48631','1349','9563','Купе','1463250255','1568054840','1'
'48632','1349','9564','Купе','1463250255','1568054840','1'
'48633','1351','1436','Кабриолет','1463250259','1568054840','1'
'48634','1351','9565','Купе','1463250259','1568054840','1'
'48635','1356','9567','Хэтчбек','1463251274','1647955264','1'
'48636','1356','9567','Седан','1463251274','1647955264','1'
'48637','1356','9567','Хэтчбек','1463251274','1647955264','1'
'48638','1358','1448','Купе','1463251285','1568054842','1'
'48639','1358','6888','Седан','1463251285','1568054843','1'
'48640','1358','124725','Седан','1463251285','1576962747','1'
'48642','1358','9573','Седан','1463251285','1568054843','1'
'48643','1362','7360','Хэтчбек','1463251294','1568054843','1'
'48644','1364','9574','Седан','1463252285','1568054844','1'
'48647','1364','1455','Седан','1463252315','1653265647','1'
'48648','1364','1456','Седан','1463252315','1568054844','1'
'48649','1364','9577','Седан','1463252315','1568054844','1'
'48650','1364','9577','Седан','1463252315','1568054844','1'
'48651','1364','1458','Седан','1463252315','1568054844','1'
'48652','1364','1459','Универсал','1463252315','1568054845','1'
'48653','1364','9578','Седан','1463252315','1568054845','1'
'48654','1364','9578','Универсал','1463252315','1568054845','1'
'48655','1364','9578','Купе','1463252315','1568054845','1'
'48656','1364','6992','Универсал','1463252315','1568054845','1'
'48657','1364','6992','Купе','1463252315','1568054845','1'
'48658','1364','1460','Седан','1463252315','1568054845','1'
'48659','1364','1460','Универсал','1463252315','1568054845','1'
'48660','1364','1460','Купе','1463252315','1568054845','1'
'48661','1364','1460','Седан','1463252315','1568054845','1'
'48662','1364','9579','Седан','1463252315','1568054845','1'
'48663','1364','9579','Седан','1463252315','1568054845','1'
'48664','1364','9579','Универсал','1463252315','1568054845','1'
'48665','1364','9580','Седан','1463252315','1568054845','1'
'48666','1364','9580','Купе','1463252315','1568054846','1'
'48667','1364','9580','Седан','1463252315','1568054845','1'
'48668','1364','9580','Универсал','1463252315','1568054846','1'
'48669','1364','9581','Седан','1463252315','1568054846','1'
'48670','1364','9581','Универсал','1463252315','1568054846','1'
'48671','1364','9582','Седан','1463252315','1568054846','1'
'48672','1364','9583','Седан','1463252315','1568054846','1'
'48673','1364','9583','Универсал','1463252315','1568054846','1'
'48674','1364','9584','Седан','1463252315','1568054846','1'
'48675','1365','1462','Седан','1463252342','1568054846','1'
'48676','1365','1463','Седан','1463252342','1568054846','1'
'48677','1365','1464','Седан','1463252342','1568054846','1'
'48678','1365','1464','Седан','1463252342','1568054846','1'
'48679','1365','1467','Седан','1463252342','1568054847','1'
'48680','1365','1467','Универсал','1463252342','1568054846','1'
'48681','1365','1465','Седан','1463252342','1568054847','1'
'48682','1365','1465','Универсал','1463252342','1568054847','1'
'48683','1365','9588','Седан','1463252342','1568054847','1'
'48684','1365','9588','Седан','1463252342','1568054847','1'
'48685','1365','1466','Универсал','1463252342','1568054847','1'
'48686','1365','1466','Седан','1463252342','1568054847','1'
'48687','1365','9589','Купе','1463252342','1568054847','1'
'48688','1365','9589','Седан','1463252342','1568054847','1'
'48689','1365','9589','Седан','1463252342','1568054847','1'
'48690','1365','9589','Универсал','1463252342','1568054847','1'
'48691','1365','6993','Седан','1463252342','1568054847','1'
'48692','1365','6993','Универсал','1463252342','1568054847','1'
'48693','1365','6993','Седан','1463252342','1568054847','1'
'48694','1365','9590','Седан','1463252342','1568054847','1'
'48695','1365','9591','Седан','1463252342','1568054847','1'
'48696','1365','9592','Универсал','1463252342','1568054848','1'
'48697','1365','9592','Седан','1463252342','1568054848','1'
'48698','1365','9593','Седан','1463252342','1568054848','1'
'48699','1365','9593','Седан','1463252342','1568054848','1'
'48700','1365','9593','Седан','1463252342','1568054848','1'
'48701','1365','9593','Седан','1463252342','1568054848','1'
'48702','1365','9594','Седан','1463252342','1568054848','1'
'48703','1366','9596','Седан','1463252347','1568054848','1'
'48704','1367','1472','Хэтчбек','1463252356','1568054848','1'
'48705','1367','9597','Хэтчбек','1463252356','1653265885','1'
'48706','1367','9597','Хэтчбек','1463252356','1653265885','1'
'48707','1367','1474','Лифтбек','1463252356','1568054849','1'
'48708','1367','1474','Седан','1463252356','1568054849','1'
'48709','1368','9598','Седан','1463252361','1568054849','1'
'48710','1368','9599','Седан','1463252361','1568054849','1'
'48711','1369','8405','Минивэн','1463252366','1568054849','1'
'48712','1369','9600','Минивэн','1463252366','1568054849','1'
'48714','1369','9600','Минивэн','1463252366','1568054849','1'
'48716','1370','9602','Седан','1463252368','1568054849','1'
'48717','1371','1479','Минивэн','1463252372','1576962826','1'
'48718','1372','9603','Пикап','1463253305','1568054850','1'
'48720','1372','9603','Пикап','1463253305','1568054850','1'
'48721','1373','10476','Кроссовер','1463253307','1576962831','1'
'48722','1374','1482','Минивэн','1463253313','1568054850','1'
