'id_car_model','id_car_mark','name','name_rus','date_create','date_update','id_car_type'
'530','59','Besturn B50','Модели Besturn В50','1398997811','1567848245','1'
'531','59','Besturn B70','Модели Besturn В70','1398997811','1567848245','1'
'532','59','Volkswagen Bora','Фольксваген Бора','1398997811','1567848257','1'
'533','59','Volkswagen City Golf','Фольксваген Гольф','1398997811','1567848258','1'
'534','59','Volkswagen Jetta','Фольксваген Джетта','1398997811','1567848259','1'
'535','59','Jinn','Джинн','1398997811','1567848250','1'
'536','59','Oley','Олей','1398997811','1567848252','1'
'537','59','V2','П2','1398997811','1567848254','1'
'538','59','V5','У5','1398997811','1567848255','1'
'539','59','Vita','Вита','1398997811','1567848256','1'
'540','60','208','208','1398997812','1653251941','1'
'541','60','328','328','1398997812','1653252000','1'
'542','60','348','348','1398997812','1567848264','1'
'543','60','360','360','1398997812','1567848264','1'
'544','60','400','400','1398997812','1653252002','1'
'545','60','412',NULL,'1398997812','1434656739','1'
'546','60','456','456','1398997812','1567848266','1'
'547','60','458','458','1398997812','1567848267','1'
'548','60','512 BB',NULL,'1398997812','1461509831','1'
'549','60','512 M',NULL,'1398997812','1461509831','1'
'550','60','512 TR',NULL,'1398997813','1461509831','1'
'551','60','550','550','1398997813','1567848268','1'
'552','60','575','575','1398997813','1567848268','1'
'553','60','599','599','1398997813','1567848269','1'
'554','60','612 Scaglietti','612 Скальетти','1398997813','1567848270','1'
'555','60','California','Калифорния','1398997813','1567848272','1'
'556','60','Enzo','Энцо','1398997813','1567848272','1'
'557','60','F12berlinetta','F12berlinetta','1398997813','1567848273','1'
'558','60','F355','У f355','1398997813','1567848273','1'
'559','60','F40','Ф40','1398997813','1567848274','1'
'560','60','F430','Ф430','1398997813','1567848274','1'
'561','60','F50','Ф50','1398997813','1567848275','1'
'562','60','FF','ФФ','1398997813','1567848276','1'
'563','60','LaFerrari','Лаферрари','1398997813','1567848278','1'
'564','60','Mondial','Мондиал','1398997813','1567848278','1'
'565','60','Testarossa','Тестаросса','1398997813','1567848280','1'
'566','61','124','124','1399001706','1653252011','1'
'567','61','126','126','1399001706','1567848282','1'
'568','61','127','127','1399001706','1653252011','1'
'569','61','128','128','1399001706','1653252011','1'
'570','61','130','130','1399001706','1653252011','1'
'571','61','131','131','1399001706','1653252011','1'
'572','61','132','132','1399001706','1653252011','1'
'573','61','238','238','1399001706','1629663656','1'
'574','61','500','500','1399001706','1567848290','1'
'575','61','500L','500л','1399001706','1567848291','1'
'576','61','600','600','1399001706','1567848291','1'
'577','61','900T',NULL,'1399001706','1540420506','1'
'578','61','Albea','Албеа','1399001706','1567848293','1'
'579','61','Argenta','Аргента','1399001706','1653252012','1'
'580','61','Barchetta','Барчетты','1399001706','1567848294','1'
'581','61','Brava','Брава','1399001706','1567848295','1'
'582','61','Bravo','Браво','1399001706','1567848295','1'
'583','61','Cinquecento','Чинквеченто','1399001706','1567848297','1'
'584','61','Coupe','Купе','1399001706','1567848297','1'
'585','61','Croma','Croma','1399001706','1567848298','1'
'586','61','Doblo','Добло','1399001706','1567848301','1'
'587','61','Duna','Дюна','1399001706','1653252015','1'
'588','61','Fiorino','Фиорино','1399001706','1567848302','1'
'589','61','Freemont','Фримонт','1399001706','1567848303','1'
'590','61','Idea','Идея','1399001706','1567848305','1'
'591','61','Linea','Линеа','1399001706','1567848305','1'
'592','61','Marea','Мареа','1399001706','1567848306','1'
'593','61','Multipla','Multipla автора','1399001706','1567848308','1'
'594','61','Palio','Палио','1399001706','1567848308','1'
'595','61','Panda','Панда','1399001706','1567848309','1'
'596','61','Punto','Пунто','1399001706','1567848311','1'
'597','61','Qubo','Кубо','1399001706','1653252022','1'
'598','61','Regata','Регата','1399001706','1653252022','1'
'599','61','Ritmo','Ритмо','1399001706','1653252022','1'
'600','61','Sedici','Седикки','1399001706','1567848314','1'
'601','61','Seicento','Сеиченто','1399001706','1653252022','1'
'602','61','Siena','Сиена','1399001706','1567848315','1'
'603','61','Stilo','Стило','1399001706','1567848317','1'
'604','61','Strada','Страда','1399001706','1653252023','1'
'605','61','Tempra','Темпра','1399001706','1567848318','1'
'606','61','Tipo','Типо','1399001706','1567848319','1'
'607','61','Ulysse','Улисс','1399001706','1567848320','1'
'608','61','Uno','Уно','1399001706','1567848321','1'
'609','61','X1/9','Х1/9','1399001706','1653252025','1'
'610','62','Karma','Карма','1399001707','1653252025','1'
'611','63','Aerostar','Аэростар','1399001708','1567848323','1'
'612','63','Aspire','Стремиться','1399001708','1567848325','1'
'613','63','B-MAX',NULL,'1399001708','1540418978','1'
'614','63','Bronco','Бронко','1399001708','1567848326','1'
'615','63','C-Max','С-Макс','1399001708','1567848328','1'
'616','63','Capri','Капри','1399001708','1653252026','1'
'617','63','Consul','Консул','1399001708','1629663728','1'
'618','63','Contour','Контур','1399001708','1567848330','1'
'619','63','Cougar','Пума','1399001708','1567848332','1'
'620','63','Crown Victoria','Корона Виктория','1399001708','1567848334','1'
'621','63','Econoline','Эконолайн','1399001708','1653252028','1'
'622','63','EcoSport','Экоспорт','1399001708','1567848337','1'
'623','63','Edge','Края','1399001708','1567848338','1'
'624','63','Escape','Побег','1399001708','1567848339','1'
'625','63','Escort (North America)',NULL,'1399001708','1559811470','1'
'626','63','Escort','Эскорт','1399001708','1567848340','1'
'627','63','Everest','Эверест','1399001708','1653252044','1'
'628','63','Excursion','Экскурсия','1399001708','1567848342','1'
'629','63','Expedition','Экспедиция','1399001708','1567848343','1'
'630','63','Explorer','Проводник','1399001708','1567848343','1'
'631','63','F-150',NULL,'1399001708','1461509882','1'
'632','63','Fairmont','Фэрмонт','1399001708','1653252048','1'
'633','63','Festiva','Фестива','1399001708','1567848346','1'
'634','63','Fiesta','Фиеста','1399001708','1567848347','1'
'635','63','Five Hundred','Пятьсот','1399001708','1567848349','1'
'636','63','Flex','Гибкий','1399001709','1567848349','1'
'637','63','Focus','Фокус','1399001709','1567848350','1'
'638','63','Freestar','Фристар','1399001709','1653252070','1'
'639','63','Freestyle','Фристайл','1399001709','1567848352','1'
'640','63','Fusion (North America)',NULL,'1399001709','1555507554','1'
'641','63','Fusion','Фьюжн','1399001709','1567848353','1'
'642','63','Galaxy','Галактика','1399001709','1567848354','1'
'643','63','Granada (North America)',NULL,'1399001709','1557493691','1'
'644','63','Granada','Гранада','1399001709','1653252076','1'
'645','63','GT','ГТ','1399001709','1567848356','1'
'646','63','Ixion','Иксион','1399001709','1653252076','1'
'647','63','Ka','Ка','1399001709','1567848359','1'
'648','63','Kuga','Куга','1399001709','1567848360','1'
'649','63','Laser','Лазер','1399001709','1653252079','1'
'650','63','LTD Crown Victoria',NULL,'1399001709','1461509882','1'
'651','63','Maverick','Мэверик','1399001709','1567848363','1'
'652','63','Mondeo','Мондео','1399001709','1567848365','1'
'653','63','Mustang','Мустанг','1399001709','1567848365','1'
'654','63','Orion','Орион','1399001709','1653252087','1'
'655','63','Probe','Зонд','1399001709','1567848369','1'
'656','63','Puma','Пума','1399001709','1567848371','1'
'657','63','Ranger (North America)',NULL,'1399001709','1557493720','1'
'658','63','Ranger','Рейнджер','1399001709','1567848373','1'
'659','63','S-Max','S-Макса','1399001709','1567848376','1'
'660','63','Scorpio','Скорпион','1399001709','1567848373','1'
'661','63','Sierra','Сьерра','1399001709','1567848375','1'
'663','63','Taunus','Таунус','1399001709','1653252094','1'
'664','63','Taurus','Таурус','1399001709','1567848377','1'
'665','63','Taurus X','Таурус Х','1399001709','1567848378','1'
'666','63','Tempo','Темпо','1399001709','1567848379','1'
'667','63','Thunderbird','Буревестник','1399001709','1567848380','1'
'668','63','Tourneo Connect','Tourneo Подключения','1399001709','1567848382','1'
'669','63','Windstar','Испанию','1399001709','1567848385','1'
'670','64','Midi','Миди','1399001710','1653252100','1'
'672','65','125p',NULL,'1399001710','1461509884','1'
'673','65','126p',NULL,'1399001710','1434657070','1'
'674','65','127p',NULL,'1399001710','1434657072','1'
'675','65','132p',NULL,'1399001710','1434657073','1'
'676','65','Polonez','Полонез','1399001710','1567848389','1'
'677','66','6500 Land King','Земли Короля 6500','1399001711','1567848389','1'
'678','67','Beauty Leopard','Красота Леопард','1399001712','1567848390','1'
'679','67','CK','СК','1399001712','1629663952','1'
'680','67','Emgrand 7','Эмгранд','1399001712','1567848392','1'
'681','67','Emgrand EC8',NULL,'1399001712','1461509884','1'
'682','67','Emgrand X7','Х7','1399001712','1567848394','1'
'683','67','Vision','Видение','1399001712','1567848404','1'
'684','67','Haoqing',NULL,'1399001712','1434657086','1'
'685','67','LC','ЛЦ','1399001712','1629663960','1'
'687','67','MK Cross',NULL,'1399001712','1461509884','1'
'688','67','MK','МК','1399001712','1567848399','1'
'689','67','MR','МР','1399001712','1629663963','1'
'690','68','Metro','Метро','1399001713','1567848405','1'
'691','68','Prizm','Призм','1399001713','1567848405','1'
'692','68','Spectrum','Спектра','1399001713','1567848406','1'
'693','68','Storm','Шторм','1399001713','1567848406','1'
'694','68','Tracker','Трекер','1399001713','1567848407','1'
'695','69','Acadia','Акадия','1399001714','1567848408','1'
'696','69','Canyon','Каньон','1399001714','1567848408','1'
'697','69','Envoy','Посланник','1399001714','1567848408','1'
'698','69','Jimmy','Джимми','1399001714','1567848409','1'
'699','69','Safari','Сафари','1399001714','1653252132','1'
'700','69','Savana','Савана','1399001714','1567848410','1'
'701','69','Sierra','Сьерра','1399001714','1567848411','1'
'702','69','Sonoma','Сонома','1399001714','1567848412','1'
'703','69','Suburban','Пригородный','1399001714','1567848412','1'
'704','69','Syclone',NULL,'1399001714','1434657116','1'
'705','69','Terrain','Террайн','1399001714','1653252133','1'
'706','69','Typhoon',NULL,'1399001714','1434657120','1'
'707','69','Vandura','Вандура','1399001714','1653252133','1'
'708','69','Yukon','Юкон','1399001714','1567848414','1'
'709','70','Troy',NULL,'1399001715','1434657124','1'
'710','71','CoolBear','Сайт coolbear','1399005015','1567848415','1'
'711','71','Cowry','Раз','1399005015','1567848415','1'
'712','71','Deer','Олень','1399005015','1567848416','1'
'713','71','Florid','Витиевато','1399005015','1567848417','1'
'714','71','Hover H3','Ховер','1399005015','1567848417','1'
'715','71','Hover M1 (Peri 4x4)',NULL,'1399005015','1461509886','1'
'716','71','Hover M2','М2','1399005015','1567848420','1'
'717','71','Hover M4','М4','1399005015','1567848420','1'
'718','71','Pegasus','Пегас','1399005015','1567848421','1'
'719','71','Peri','Пэри','1399005015','1567848422','1'
'720','71','Safe','Безопасный','1399005015','1567848422','1'
'721','71','Sailor','Матрос','1399005015','1567848423','1'
'722','71','Sing RUV','Синг-РУВ','1399005015','1567848424','1'
'723','71','Socool','Socool','1399005015','1567848425','1'
'724','71','Voleex C10','Воликс С10','1399005015','1629664036','1'
'725','71','Wingle 3','Wingle 3','1399005015','1567848430','1'
'726','72','Brio','Брио','1399005016','1567848432','1'
'727','72','Princip','Принцип','1399005016','1567848436','1'
'728','72','Saibao','Saibao','1399005016','1567848436','1'
'729','72','Sigma','Сигма','1399005016','1567848438','1'
'730','72','Simbo','Симбо','1399005016','1567848438','1'
'731','73','3','3','1399005017','1567848441','1'
'732','73','7','7','1399005017','1567848441','1'
'733','73','M3','М3','1399005017','1567848446','1'
'734','74','Ambassador','Посол','1399005018','1632492292','1'
'735','74','Contessa','Контесса','1399005018','1567848451','1'
'736','75','Apollo','Аполло','1399005019','1567848454','1'
'737','75','Astra','Астра','1399005019','1567848455','1'
'738','75','Barina','Барина','1399005019','1567848456','1'
'739','75','Calais','Кале','1399005019','1567848459','1'
'740','75','Caprice','Каприз','1399005019','1567848460','1'
'742','75','Commodore','Коммодор','1399005019','1567848462','1'
'743','75','Cruze','Круз','1399005019','1567848464','1'
'744','75','Frontera','Фронтера','1399005019','1567848466','1'
'745','75','Jackaroo','Jackaroo','1399005019','1567848467','1'
'746','75','Monaro','Монаро','1399005019','1567848469','1'
'747','75','Rodeo','Родео','1399005019','1629664068','1'
'749','75','Suburban','Пригородный','1399005019','1567848473','1'
'750','75','UTE','УТЕ','1399005019','1567848475','1'
'751','75','Vectra','Вектра','1399005019','1567848476','1'
'752','75','Zafira','Зафира','1399005019','1567848479','1'
'753','76','Accord','Аккорд','1399005020','1567848482','1'
'754','76','Airwave','Воздушной волны','1399005020','1567848484','1'
