"id_car_modification","id_car_equipment","name","year"
"219953","18827","Feel"," "
"219954","18830","Feel"," "
"184299","19511","Feel"," "
"235032","19860","Feel"," "
"235033","19861","Feel"," "
"235035","19863","Feel"," "
"235036","19864","Feel"," "
"235266","20918","Feel"," "
"237168","21048","Feel"," "
"238939","21934","Feel"," "
"240028","22571","Feel"," "
"240031","22578","Feel"," "
"240032","22581","Feel"," "
"16217","23495","Feel"," "
"16220","23507","Feel"," "
"240029","23513","Feel"," "
"265407","25279","Feel"," "
"256965","25292","Feel"," "
"256969","25296","Feel"," "
"268368","26737","Feel"," "
"268371","26739","Feel"," "
"176997","22667","FEEL Edition"," "
"16215","22672","FEEL Edition"," "
"176996","22673","FEEL Edition"," "
"16217","23491","FEEL Edition","2019"
"16221","23497","FEEL Edition","2019"
"16220","23505","FEEL Edition","2019"
"16222","23509","FEEL Edition","2019"
"16217","23496","Feel Edition"," "
"16221","23502","Feel Edition"," "
"16220","23506","Feel Edition"," "
"16222","23511","Feel Edition"," "
"271108","27959","Feel Pack"," "
"37790","6832","Feline","2014"
"37790","6833","Feline","2013"
"37790","6834","Feline","2012"
"257746","24213","FF"," "
"191823","7087","FG","2012"
"194273","10743","FG","2012"
"194273","10746","FG","2014"
"194273","10750","FG","2013"
"194273","10751","FG","2015"
"219449","16094","FG","2016"
"194273","10744","FH","2012"
"194273","10749","FH","2013"
"19517","1146","Final Edition"," "
"19519","3363","Final Edition"," "
"240400","23086","First Class"," "
"250103","23715","First Class"," "
"250104","23718","First Class"," "
"171928","10565","First Edition","2016"
"219963","18480","First Edition"," "
"219964","18485","First Edition"," "
"220315","19118","First Edition"," "
"220316","19123","First Edition"," "
"235039","19869","First Edition"," "
"235038","19872","First Edition"," "
"238005","21302","First Edition"," "
"220315","21911","First Edition","2019"
"220316","21916","First Edition","2019"
"239562","22295","First Edition"," "
"239896","22553","First Edition"," "
"239899","22566","First Edition"," "
"259125","24352","First Edition"," "
"267927","26463","First Edition"," "
"259728","26466","First Edition"," "
"269517","26966","First Edition"," "
"269520","26970","First Edition"," "
"271406","27540","First Edition"," "
"271409","27546","First Edition"," "
"176078","156","Flagship"," "
"170762","16209","Flagship"," "
"220219","18885","Flagship"," "
"263396","25260","Flagship"," "
"264443","25311","Flagship"," "
"258212","25624","Flagship"," "
"268395","26741","Flagship"," "
"270216","27076","Flagship"," "
"271957","27707","Flagship"," "
"272363","27774","Flagship"," "
"272381","27794","Flagship"," "
"272693","27832","Flagship"," "
"279747","27918","Flagship"," "
"279745","27961","Flagship"," "
"279950","28029","Flagship"," "
"255011","28083","Flagship"," "
"270889","28096","Flagship"," "
"279950","28030","Flagship Plus"," "
"258212","25625","Flagship Sport"," "
"271957","27708","Flagship Sport"," "
"268395","26742","Flagship+"," "
"219782","17772","Flame"," "
"241736","23227","Flame","2019"
"241735","23231","Flame","2019"
"249974","23587","Flame"," "
"263817","24317","Flame"," "
"263823","24323","Flame"," "
"259338","25692","Fleet"," "
"219575","23804","Football Edition","2020"
"174311","23808","Football Edition","2020"
"174313","23813","Football Edition","2020"
"174312","23817","Football Edition","2020"
"254795","26830","Football Edition"," "
"254793","27042","Football Edition"," "
"189437","4219","FR"," "
"22829","4222","FR"," "
"189440","4223","FR"," "
"203005","12516","FR"," "
"203012","12526","FR"," "
"203013","12527","FR"," "
"203018","12533","FR"," "
"203028","12542","FR"," "
"203029","12543","FR"," "
"203030","12544","FR"," "
"203031","12545","FR"," "
"203034","12547","FR"," "
"203035","12548","FR"," "
"203036","12549","FR"," "
"203037","12550","FR"," "
"203041","12551","FR"," "
"203042","12552","FR"," "
"22881","3213","Fresh","2014"
"22883","3223","Fresh","2014"
"22886","3228","Fresh","2014"
"22887","3241","Fresh","2014"
"265087","25058","Fresh"," "
"186471","11647","FS015-41-00L Норма","2015"
"249975","23606","Full Extra"," "
"249976","23608","Full Extra"," "
"187140","11785","FUN","2012"
"187140","11787","FUN","2014"
"187140","11790","FUN","2013"
"271083","27550","Fun"," "
"258939","24270","FX35 Elegance"," "
"258939","24271","FX35 Elegance + NAVI"," "
"258939","24272","FX35 Premium"," "
"258939","24273","FX35 Premium + NAVI"," "
"258940","24274","FX45 Premium"," "
"250753","24809","G 350 d"," "
"265012","24810","G 500"," "
"29683","5838","G-I"," "
"186920","11770","G-i"," "
"260461","24815","G63 AMG"," "
"265013","24817","G63 AMG 6x6"," "
"260462","24816","G65 AMG"," "
"219991","18507","G90L"," "
"260516","24935","G650 Landaulet"," "
"175840","20231","GAB11-50-9TU Optima Advanced"," "
"175840","20230","GAB11-50-BAL Optima"," "
"175840","20386","GAB11-50-BD7 Optima Air conditioner"," "
"175840","20838","GAB11-50-BDA Optima"," "
"175840","20840","GAB11-50-BDP Comfort"," "
"175840","20839","GAB11-50-BS1 Optima Air conditioner"," "
"175840","22363","GAB11-50-C10 Standard"," "
"175840","22364","GAB11-50-C11 Classic"," "
"175840","22366","GAB11-50-C17 Comfort"," "
"175840","22365","GAB11-50-C19 Classic Air conditioner"," "
"175840","20232","GAB11-51-000 Luxe"," "
"175840","20233","GAB11-51-AAF Luxe Prestige"," "
"175840","20841","GAB11-51-BDA Luxe"," "
"175840","20842","GAB11-51-BH1 Luxe Prestige"," "
"175840","22367","GAB11-51-C11 Luxe"," "
"175840","22368","GAB11-51-C13 Luxe Prestige"," "
"175840","10780","GAB13-50-000 Optima"," "
"175840","17923","GAB13-50-9TU Optima Аdvanced"," "
"175840","10781","GAB13-50-76D Optima"," "
"175840","19674","GAB13-50-BAL Optima"," "
"175840","17610","GAB13-51-000 Luxe"," "
"175840","16925","GAB13-51-6CN Top Prestige"," "
"175840","16924","GAB13-51-76D Top"," "
"175840","18798","GAB13-51-AAF Luxe Prestige"," "
"175842","18799","GAB32-50-6CP Optima Advanced"," "
"175842","16927","GAB32-50-6CT Optima Comfort"," "
"175842","17926","GAB32-50-9ML Optima Advanced"," "
"175842","10786","GAB32-50-76L Optima Comfort"," "
"175842","20388","GAB32-50-BDA Optima Air conditioner"," "
"175842","20849","GAB32-50-BDZ Comfort"," "
"175842","20848","GAB32-50-BSA Optima Air conditioner"," "
"175842","22372","GAB32-50-C18 Comfort"," "
"175842","18800","GAB32-51-000 Luxe"," "
"175842","10788","GAB32-51-6CN Top Prestige"," "
"175842","17927","GAB32-51-9MG Luxe"," "
"175842","16929","GAB32-51-9TD Top Prestige"," "
"175842","16928","GAB32-51-9TH Top"," "
"175842","10787","GAB32-51-76C Top"," "
"175842","15915","GAB32-51-76D Top"," "
"175842","18801","GAB32-51-AA4 Luxe Prestige"," "
"175842","17928","GAB32-51-AAD Luxe Prestige"," "
"175842","20850","GAB32-51-BDA Luxe"," "
"175842","20851","GAB32-51-BL6 Luxe Prestige"," "
"175842","22373","GAB32-51-C16 Luxe Prestige"," "
"175842","16930","GAB32-51-Y00 Top Юбилейная"," "
"175842","19676","GAB32-52-000 Exclusive"," "
"175842","20852","GAB32-52-BDA Exclusive"," "
"183340","18290","GAB33-50-6CP Optima Advanced"," "
"183340","20387","GAB33-50-BDA Optima Air conditioner"," "
"183340","20844","GAB33-50-BDZ Comfort"," "
"183340","20843","GAB33-50-BSA Optima Air conditioner"," "
"183340","22369","GAB33-50-C18 Comfort"," "
"239627","22340","GAB33-50-X01 Classic Optima"," "
"239627","22339","GAB33-50-XRZ Classic"," "
"183340","18291","GAB33-51-000 Luxe"," "
"183340","18292","GAB33-51-AA4 Luxe Prestige"," "
"183340","20845","GAB33-51-BDA Luxe"," "
"183340","20846","GAB33-51-BL6 Luxe Prestige"," "
"183340","22370","GAB33-51-C11 Luxe"," "
"183340","22371","GAB33-51-C16 Luxe Prestige"," "
"239627","22341","GAB33-51-XRZ Comfort"," "
"183340","19675","GAB33-52-000 Exclusive"," "
"183340","20847","GAB33-52-BDA Exclusive"," "
"239627","22342","GAB33-52-XRZ Luxe"," "
"239627","22343","GAB33-52-XU4 Luxe Prestige"," "
"175841","10782","GAB43-50-76L Optima Comfort"," "
"175841","10784","GAB43-51-6CN Top Prestige"," "
"175841","10785","GAB43-51-76C Top"," "
"175841","10783","GAB43-51-76D Top"," "
"175841","16926","GAB43-51-Y00 Top Юбилейная"," "
"250566","23862","GAB44-50-XRZ Classic Optima"," "
"250566","23863","GAB44-51-XRZ Comfort"," "
"250566","23865","GAB44-52-X05 Luxe Prestige Connect"," "
"250566","23864","GAB44-52-XRZ Luxe"," "
"219695","17590","Gallery white"," "
"219696","17593","Gallery white"," "
"258204","26439","GE"," "
"206727","13081","Generation"," "
"206728","13084","Generation"," "
"206729","13087","Generation"," "
"206730","13090","Generation"," "
"206731","13093","Generation"," "
"206732","13096","Generation"," "
"206733","13099","Generation"," "
"206734","13102","Generation"," "
"206735","13105","Generation"," "
"206736","13108","Generation"," "
"206737","13111","Generation"," "
"206738","13114","Generation"," "
"235412","22962","GFK11-50-000 Classic Start"," "
"235412","20286","GFK11-51-000 Comfort"," "
"235412","20287","GFK11-51-ABS Comfort Image"," "
"235291","22957","GFK11-51-X00 Comfort"," "
"235412","20288","GFK11-52-000 Luxe"," "
"235412","20289","GFK11-52-AK2 Luxe Multimedia"," "
"235412","20290","GFK11-52-ASH Luxe Prestige"," "
"235291","20267","GFK11-52-X00 Luxe"," "
"235291","20268","GFK11-52-XK2 Luxe Multimedia"," "
"235413","20291","GFK12-51-000 Comfort"," "
"235413","20292","GFK12-52-000 Luxe"," "
"235413","20293","GFK12-52-AK2 Luxe Multimedia"," "
"235414","20294","GFK32-51-ABS Comfort Image"," "
"235291","22958","GFK32-51-X00 Comfort"," "
"235414","20295","GFK32-52-000 Luxe"," "
"235414","20296","GFK32-52-AK2 Luxe Multimedia"," "
"235414","20297","GFK32-52-ASH Luxe Prestige"," "
"235293","20269","GFK32-52-X00 Luxe"," "
"235293","20270","GFK32-52-XK2 Luxe Multimedia"," "
"235293","20271","GFK32-52-XSH Luxe Prestige"," "
"236066","20507","GFK33-51-ABS Comfort Image"," "
"236033","22959","GFK33-51-X00 Comfort"," "
"236066","20508","GFK33-52-000 Luxe"," "
"236066","20509","GFK33-52-AK2 Luxe Multimedia"," "
"236066","20510","GFK33-52-ASH Luxe Prestige"," "
"236033","20302","GFK33-52-X00 Luxe"," "
"236033","20303","GFK33-52-XK2 Luxe Multimedia"," "
"236033","20304","GFK33-52-XSH Luxe Prestige"," "
"169954","17571","GFL11-50-000 Classic"," "
"169954","17572","GFL11-50-6FD Classic Start"," "
"169954","20785","GFL11-50-070 Classic"," "
"169954","20786","GFL11-50-078 Classic Start"," "
"169954","22819","GFL11-50-BV9 Standard"," "
"169954","17573","GFL11-51-000 Comfort"," "
"169954","17575","GFL11-51-04P Comfort Multimedia"," "
"169954","17574","GFL11-51-9T9 Comfort Image"," "
"169954","20787","GFL11-51-070 Comfort"," "
"169954","20788","GFL11-51-072 Comfort Image"," "
"169954","20789","GFL11-51-073 Comfort Multimedia"," "
"169954","17576","GFL11-52-000 Luxe"," "
"169954","17577","GFL11-52-04P Luxe Multimedia"," "
"169954","20790","GFL11-52-070 Luxe"," "
"169954","20791","GFL11-52-073 Luxe Multimedia"," "
"169954","21523","GFL11-52-BTS Luxe Prestige"," "
"238206","21490","GFL11-52-X70 Luxe"," "
"169953","10466","GFL12-50-000 Classic Start"," "
"169953","20796","GFL12-50-070 Classic Start"," "
"169953","10467","GFL12-51-000 Comfort"," "
"169953","10469","GFL12-51-04P Comfort Multimedia"," "
"169953","17578","GFL12-51-9T9 Comfort Image"," "
"169953","10468","GFL12-51-69X Comfort Optima"," "
"169953","20797","GFL12-51-070 Comfort"," "
"169953","20798","GFL12-51-072 Comfort Image"," "
"169953","20799","GFL12-51-073 Comfort Multimedia"," "
"169953","17579","GFL12-52-000 Luxe"," "
"169953","17580","GFL12-52-04P Luxe Multimedia"," "
"169953","20800","GFL12-52-070 Luxe"," "
"169953","20801","GFL12-52-073 Luxe Multimedia"," "
"169953","16908","GFL12-52-V00 Luxe Юбилейная"," "
"169953","10474","GFL12-52-X00 Luxe Lime"," "
"169953","10472","GFL12-52-X4P Luxe Lime Multimedia"," "
"169953","10470","GFL12-52-Y00 Luxe"," "
"169953","10471","GFL12-52-Y4P Luxe Multimedia"," "
"169953","10473","GFL12-52-Y69 Luxe XV line"," "
"169954","10457","GFL13-50-000 Classic"," "
"169954","10458","GFL13-50-6FD Classic Start"," "
"169954","10459","GFL13-51-000 Comfort"," "
"169954","10461","GFL13-51-04P Comfort Multimedia"," "
"169954","10460","GFL13-51-69X Comfort Optima"," "
"169954","16907","GFL13-52-V00 Luxe Юбилейная"," "
"169954","10464","GFL13-52-X00 Luxe Lime"," "
"169954","10465","GFL13-52-X4P Luxe Lime Multimedia"," "
"169954","10462","GFL13-52-Y00 Luxe"," "
"169954","10463","GFL13-52-Y4P Luxe Multimedia"," "
"219941","18258","GFL32-51-000 Comfort"," "
"219941","18259","GFL32-51-9T9 Comfort Image"," "
"219941","20807","GFL32-51-070 Comfort"," "
"219941","20808","GFL32-51-072 Comfort Image"," "
"219941","18260","GFL32-52-04P Luxe Multimedia"," "
"219941","20809","GFL32-52-073 Luxe Multimedia"," "
"169954","21524","GFL32-52-BTS Luxe Prestige"," "
"238209","21494","GFL32-52-X70 Luxe"," "
"238209","21495","GFL32-52-X73 Luxe Multimedia"," "
"238209","21496","GFL32-52-X75 Luxe Prestige"," "
"219941","19921","GFL32-53-000 Exclusive"," "
"219941","20810","GFL32-53-070 Exclusive"," "
"235555","20358","GFL33-51-000 Comfort"," "
"235555","20359","GFL33-51-9T9 Comfort Image"," "
"235555","20802","GFL33-51-070 Comfort"," "
"235555","20803","GFL33-51-072 Comfort Image"," "
"235555","20360","GFL33-52-000 Luxe"," "
"235555","20361","GFL33-52-04P Luxe Multimedia"," "
"235555","20804","GFL33-52-070 Luxe"," "
"235555","20805","GFL33-52-073 Luxe Multimedia"," "
"235555","21525","GFL33-52-BTS Luxe Prestige"," "
"238208","21491","GFL33-52-X70 Luxe"," "
"238208","21492","GFL33-52-X73 Luxe Multimedia"," "
"238208","21493","GFL33-52-X75 Luxe Prestige"," "
"235555","20125","GFL33-53-000 Exclusive"," "
"235555","20806","GFL33-53-070 Exclusive"," "
"183005","19798","GFLA1-50-010 Classic Start"," "
"183005","20792","GFLA1-50-011 Classic Start"," "
"183005","19799","GFLA1-51-010 Comfort"," "
"183005","20793","GFLA1-51-011 Comfort"," "
"183005","19800","GFLA1-52-010 Luxe"," "
"183005","20794","GFLA1-52-011 Luxe"," "
"183005","19801","GFLA1-52-020 Luxe Multimedia"," "
"183005","20795","GFLA1-52-021 Luxe Multimedia"," "
"238774","23029","GFLS3-52-000 Luxe"," "
"238774","23030","GFLS3-52-005 Luxe Multimedia"," "
"206717","13075","GH","2015"
"206717","13076","GH","2016"
"17475","1957","Ghia","2012"
"17475","1958","Ghia","2013"
"17477","1959","Ghia","2013"
"17477","1961","Ghia","2012"
"17474","1965","Ghia","2013"
"17474","1966","Ghia","2012"
"17481","1968","Ghia","2012"
"17481","1970","Ghia","2013"
"188905","1971","Ghia","2013"
"188905","1972","Ghia","2012"
"203220","12676","GJ","2013"
"203220","12688","GJ","2014"
"5117","209","GL"," "
"47234","773","GL"," "
"47235","775","GL"," "
"15955","1339","GL","2016"
"23295","3442","GL","2014"
"23295","3444","GL","2013"
"23293","3445","GL","2014"
"23293","3450","GL","2013"
"23296","3451","GL","2014"
"23296","3454","GL","2013"
"23294","3455","GL","2014"
"23294","3460","GL","2013"
"63986","7112","GL","2013"
"63986","7113","GL","2011"
"63986","7114","GL","2012"
"63987","7115","GL","2011"
"63987","7116","GL","2013"
"63987","7117","GL","2012"
"63991","7118","GL","2011"
